"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&interval=ordovician,devonian"
"Access Time","Wed 2018-03-07 13:59:17 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","interval","ordovician,devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.412"
"Records Found","5491"
"Records Returned","5491"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"917782","occ","","","104611","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917790","occ","","","104612","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917794","occ","","","104613","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917795","occ","","","104613","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917799","occ","","","104613","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917803","occ","","","104614","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917804","occ","","","104614","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917807","occ","","","104614","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917810","occ","","","104615","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917815","occ","","","104615","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917823","occ","","","104616","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917829","occ","","","104617","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917833","occ","","","104617","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917851","occ","","","104619","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917853","occ","","","104620","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917856","occ","","","104620","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917861","occ","","","104621","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917862","occ","","","104621","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917866","occ","","","104621","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917873","occ","","","104622","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917874","occ","","","104622","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917878","occ","","","104622","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917884","occ","","","104623","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917885","occ","","","104623","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917886","occ","","","104623","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917889","occ","","","104623","Iocrinus subcrassus","species","328757","","Iocrinus subcrassus","species","328758","Mohawkian","","457.5","452.5","25412"
"917890","occ","","","104623","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917895","occ","","","104624","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917896","occ","","","104624","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917901","occ","","","104624","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917911","occ","","","104625","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917912","occ","","","104625","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917921","occ","","","104626","Cincinnaticrinus varibrachialis","species","31902","species not entered","Cincinnaticrinus","genus","31902","Mohawkian","","457.5","452.5","25412"
"917922","occ","","","104626","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917923","occ","","","104626","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917930","occ","","","104627","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917934","occ","","","104627","Iocrinus trentonensis","species","31940","species not entered","Iocrinus","genus","31940","Mohawkian","","457.5","452.5","25412"
"917940","occ","","","104628","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"917941","occ","","","104628","Ectenocrinus triangulus","species","31918","species not entered","Ectenocrinus","genus","31918","Mohawkian","","457.5","452.5","25412"
"917944","occ","","","104628","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Mohawkian","","457.5","452.5","25412"
"917950","occ","","","104629","Cupulocrinus gracilus","species","32124","species not entered","Cupulocrinus","genus","32124","Mohawkian","","457.5","452.5","25412"
"952185","occ","","","111330","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"952321","occ","","","111349","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30118"
"953268","occ","","","111463","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30119"
"953269","occ","","","111469","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30119"
"954536","occ","","","84473","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954554","occ","","","111612","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954555","occ","","","111623","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954690","occ","","","111625","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954691","occ","","","111627","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954692","occ","","","111629","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954804","occ","","","111631","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954805","occ","","","111634","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954806","occ","","","111635","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"954807","occ","","","111640","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","28312"
"955561","occ","","","111831","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30564"
"955562","occ","","","111836","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30564"
"955563","occ","","","111840","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30564"
"955564","occ","","","111841","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","30564"
"955689","occ","","","111859","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Middle Devonian","","393.3","382.7","36540"
"955756","occ","","","111889","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Famennian","","372.2","358.9","36563"
"955984","occ","","","111909","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Devonian","","419.2","358.9","36568"
"958096","occ","","","112159","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Middle Devonian","Late Devonian","393.3","358.9","36540"
"958097","occ","","","112160","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Middle Devonian","Late Devonian","393.3","358.9","36540"
"958099","occ","","","112161","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Middle Devonian","Late Devonian","393.3","358.9","36540"
"958104","occ","","","112163","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Devonian","","382.7","358.9","36540"
"959670","occ","","","112339","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Devonian","","419.2","358.9","36639"
"959679","occ","","","112341","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Devonian","","419.2","358.9","36639"
"959930","occ","","","112407","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Middle Devonian","Late Devonian","393.3","358.9","36639"
"960055","occ","","","112446","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Devonian","","419.2","358.9","36639"
"960065","occ","","","112451","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Devonian","","419.2","358.9","36639"
"964790","occ","","","113597","Ancyrocrinus crozonensis","species","193500","","Ancyrocrinus crozonensis","species","193500","Eifelian","","393.3","387.7","36850"
"964791","occ","","","113598","Ammonicrinus kerdreoletensis","species","193644","","Ammonicrinus kerdreoletensis","species","193644","Late Emsian","","402.5","391.9","36850"
"969064","occ","","","114837","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Emsian","","409.1","402.5","36729"
"969067","occ","","","114836","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Emsian","","409.1","402.5","36729"
"969068","occ","","","114838","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Emsian","","407.6","393.3","36729"
"969896","occ","","","114973","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","","393.3","387.7","37212"
"990379","occ","","","119399","Periechocrinus sp.","genus","31819","","Periechocrinus","genus","31819","Leintwardine","","421.3","419.2","22095"
"990381","occ","","","119401","Ichthyocrinus n. sp. mccoyanus","species","203985","recombined as","Eutaxocrinus maccoyanus","species","203985","Leintwardine","","421.3","419.2","22095"
"990382","occ","","","95143","Eutaxocrinus maccoyanus","species","203986","","Eutaxocrinus maccoyanus","species","203985","Leintwardine","","421.3","419.2","22095"
"990383","occ","","","95143","Gissocrinus n. sp. ludensis","species","203987","","Gissocrinus ludensis","species","203987","Leintwardine","","421.3","419.2","22095"
"990384","occ","","","95143","Mastigocrinus n. sp. bravoniensis","species","203989","","Mastigocrinus bravoniensis","species","203989","Leintwardine","","421.3","419.2","22095"
"990385","occ","","","95143","Pisocrinus cf. sphericus","species","203996","","Pisocrinus sphericus","species","203996","Leintwardine","","421.3","419.2","22095"
"990386","occ","","","95143","Hapalocrinus n. sp. quinquepennis","species","203998","","Hapalocrinus quinquepennis","species","203998","Leintwardine","","421.3","419.2","22095"
"990387","occ","","","119402","Cicerocrinus elegans","species","203991","","Cicerocrinus elegans","species","203991","Whitcliffe","","421.3","419.2","22095"
"990388","occ","","","119403","Lagarocrinus n. sp. tenuis","species","203993","subjective synonym of","Cicerocrinus elegans","species","203991","Ludfordian","","425.6","423","22095"
"990389","occ","","","119404","Cicerocrinus elegans","species","203991","","Cicerocrinus elegans","species","203991","Ludfordian","","425.6","423","22095"
"990390","occ","","","119405","Cicerocrinus elegans","species","203991","","Cicerocrinus elegans","species","203991","Ludfordian","","425.6","423","22095"
"990391","occ","","","119406","Lagarocrinus n. sp. anglicus","species","203994","recombined as","Cicerocrinus anglicus","species","203994","Whitcliffe","","421.3","419.2","22095"
"990392","occ","","","119407","Hapalocrinus quinquepennis","species","203998","","Hapalocrinus quinquepennis","species","203998","Gorstian","","427.4","425.6","22095"
"1002264","occ","","","122009","Laudonomphalus n. sp. pinguicostatus","species","213345","","Laudonomphalus pinguicostatus","species","213345","Givetian","","387.7","382.7","20940"
"1008800","occ","","","82960","Schyschcatocrinus n. sp. delicatus","species","213347","","Schyschcatocrinus delicatus","species","213347","Late Givetian","","388.1","383.7","20940"
